Tyrion	0.5120772946859904
Sansa	0.5096153846153846
Robert	0.5
Robb	0.48847926267281105
Arya	0.48623853211009177
Jaime	0.4796380090497738
Jon	0.4796380090497738
Stannis	0.4796380090497738
Tywin	0.4690265486725664
Eddard	0.4608695652173913
Cersei	0.4435146443514644
Catelyn	0.44166666666666665
Joffrey	0.43983402489626555
Bran	0.42063492063492064
Sandor	0.41732283464566927
Renly	0.41568627450980394
Balon	0.4061302681992337
Gregor	0.40304182509505704
Petyr	0.39552238805970147
Janos	0.39552238805970147
Aerys	0.3925925925925926
Lysa	0.3925925925925926
Aemon	0.3897058823529412
Loras	0.3897058823529412
Brienne	0.3882783882783883
Samwell	0.38405797101449274
Barristan	0.37992831541218636
Kevan	0.37992831541218636
Rickon	0.37857142857142856
Podrick	0.37722419928825623
Brynden	0.375886524822695
Margaery	0.375886524822695
Theon	0.3732394366197183
Val	0.3732394366197183
Shae	0.3719298245614035
Viserys	0.3719298245614035
Myrcella	0.3719298245614035
Edmure	0.3706293706293706
Walder	0.3693379790940767
Elia	0.3693379790940767
Melisandre	0.36678200692041524
Daenerys	0.36551724137931035
Thoros	0.36177474402730375
Meryn	0.36177474402730375
Mance	0.3581081081081081
Roose	0.3581081081081081
Varys	0.35570469798657717
Rhaegar	0.35570469798657717
Oberyn	0.35333333333333333
Ilyn	0.3521594684385382
Pycelle	0.3509933774834437
Tommen	0.34983498349834985
Mace	0.34868421052631576
Bronn	0.34527687296416937
Jon Arryn	0.34527687296416937
Marillion	0.34415584415584416
Robert Arryn	0.34415584415584416
Alliser	0.343042071197411
Ellaria	0.3419354838709677
Olenna	0.3408360128617363
Chataya	0.3408360128617363
Doran	0.33974358974358976
Beric	0.33865814696485624
Hodor	0.33865814696485624
Meera	0.33865814696485624
Lothar	0.33544303797468356
Jeyne	0.33544303797468356
Dalla	0.334384858044164
Gendry	0.3333333333333333
Craster	0.3322884012539185
Davos	0.3322884012539185
Gilly	0.33125
Qhorin	0.33125
Grenn	0.3302180685358255
Rickard	0.3302180685358255
Anguy	0.32919254658385094
Eddison	0.32919254658385094
Ramsay	0.32919254658385094
Rattleshirt	0.3281733746130031
Ygritte	0.3281733746130031
Styr	0.3261538461538461
Qyburn	0.32515337423312884
Orell	0.32515337423312884
Walton	0.32515337423312884
Hoster	0.314540059347181
Jojen	0.3136094674556213
Roslin	0.31268436578171094
Bowen	0.30113636363636365
Luwin	0.29775280898876405
Nan	0.29775280898876405
Jorah	0.28804347826086957
Belwas	0.2857142857142857
Lancel	0.2760416666666667
Daario	0.27040816326530615
Drogo	0.27040816326530615
Irri	0.27040816326530615
Missandei	0.26903553299492383
Aegon	0.2683544303797468
Kraznys	0.2683544303797468
Rakharo	0.2683544303797468
Worm	0.2683544303797468
Amory	0.2617283950617284
Karl	0.25
Cressen	0.25
Salladhor	0.25
Shireen	0.25
Illyrio	0.22268907563025211
