Tyrion	0.33663766254996313
Sansa	0.27878188816602195
Jaime	0.27366303653172797
Cersei	0.24644869607730555
Robb	0.2448454761557984
Joffrey	0.23065949393794508
Tywin	0.2248558363286332
Arya	0.22293108897418834
Robert	0.19958752278264225
Catelyn	0.19248526173555658
Eddard	0.16760649963333293
Stannis	0.16719227096201983
Sandor	0.1659268683467339
Gregor	0.16127156812112656
Jon	0.14245476192376477
Loras	0.11890448588807408
Renly	0.11771670959798197
Bran	0.11528707749525803
Meryn	0.11427886971687551
Lysa	0.1140884041852657
Petyr	0.11106103579482832
Brienne	0.10698065588295304
Balon	0.10341422105477018
Ilyn	0.09502037461180429
Margaery	0.09276945755245652
Kevan	0.08819903989819637
Varys	0.08749897264392839
Brynden	0.08301687589161551
Rickon	0.08127662112877643
Elia	0.07925591817363614
Oberyn	0.07867344685980789
Aerys	0.078330375654338
Walder	0.07541760774724762
Podrick	0.07532886400365406
Shae	0.0742216706237456
Edmure	0.07305905330338217
Myrcella	0.06915481726077183
Pycelle	0.06778491263829713
Tommen	0.06745655822272247
Bronn	0.06205026797683861
Roose	0.05808085817896897
Samwell	0.0543463811965928
Thoros	0.05116936381767867
Beric	0.05037480261481118
Mace	0.048460641724622305
Janos	0.044525688289407866
Theon	0.04419966585951716
Aemon	0.044139030178631765
Barristan	0.04094877787714187
Lothar	0.038232307590486646
Gendry	0.037123716279776765
Jeyne	0.033106315944244936
Marillion	0.03217620770704179
Robert Arryn	0.03217620770704179
Ellaria	0.031439033329362175
Val	0.03130698794457339
Chataya	0.031102058926265122
Mance	0.030760352562253686
Hodor	0.03062940075397417
Olenna	0.03010502336558318
Viserys	0.029570489320951614
Rhaegar	0.028951969959819388
Hoster	0.028738400211428417
Roslin	0.028705292361689297
Melisandre	0.028697595753927812
Meera	0.027248895679381754
Doran	0.025483487601205362
Daenerys	0.025037177902573163
Rickard	0.02481949470182966
Jon Arryn	0.02374541967918118
Qyburn	0.02071636517190527
Walton	0.02071636517190527
Anguy	0.020689472558261975
Qhorin	0.019619097784005102
Grenn	0.01947979427324889
Craster	0.01874675365879321
Gilly	0.018646855934966747
Ramsay	0.018535049357472154
Jojen	0.017223531808814807
Alliser	0.01648394019716699
Eddison	0.016373477151402836
Rattleshirt	0.015794301407823487
Ygritte	0.015794301407823487
Dalla	0.015483234821474259
Davos	0.01508859526572101
Styr	0.013113184988676136
Orell	0.010784340200012484
Luwin	0.009442334573967726
Nan	0.009442334573967726
Jorah	0.008054847886861598
Bowen	0.007485128192761285
Lancel	0.006676656510967677
Amory	0.005955545728156814
Belwas	0.005637228079906845
Daario	0.0029145432690333103
Drogo	0.0029145432690333103
Irri	0.002494367244789526
Missandei	0.002084154592096671
Aegon	0.0018953289413951903
Kraznys	0.0018953289413951903
Rakharo	0.0018953289413951903
Worm	0.0018953289413951903
Karl	0.0014192979620201859
Cressen	0.0011422440283831998
Salladhor	0.0011422440283831998
Shireen	0.0011422440283831998
Illyrio	0.00042674093059720335
