Tyrion	0.33962264150943394
Jon	0.24528301886792453
Sansa	0.24528301886792453
Robb	0.2358490566037736
Jaime	0.22641509433962265
Tywin	0.20754716981132074
Cersei	0.18867924528301885
Arya	0.1792452830188679
Robert	0.16981132075471697
Joffrey	0.16981132075471697
Catelyn	0.16981132075471697
Samwell	0.14150943396226415
Bran	0.1320754716981132
Stannis	0.1320754716981132
Daenerys	0.1320754716981132
Sandor	0.12264150943396226
Mance	0.11320754716981132
Gregor	0.11320754716981132
Eddard	0.11320754716981132
Lysa	0.09433962264150943
Loras	0.08490566037735849
Brynden	0.07547169811320754
Walder	0.07547169811320754
Edmure	0.07547169811320754
Renly	0.07547169811320754
Oberyn	0.0660377358490566
Brienne	0.0660377358490566
Petyr	0.0660377358490566
Meryn	0.0660377358490566
Varys	0.0660377358490566
Margaery	0.0660377358490566
Beric	0.05660377358490566
Rickon	0.05660377358490566
Balon	0.05660377358490566
Barristan	0.05660377358490566
Ilyn	0.05660377358490566
Jorah	0.05660377358490566
Rhaegar	0.05660377358490566
Janos	0.05660377358490566
Kevan	0.05660377358490566
Aemon	0.04716981132075471
Thoros	0.04716981132075471
Meera	0.04716981132075471
Podrick	0.04716981132075471
Lothar	0.04716981132075471
Elia	0.04716981132075471
Shae	0.04716981132075471
Craster	0.04716981132075471
Davos	0.04716981132075471
Tommen	0.04716981132075471
Qhorin	0.04716981132075471
Grenn	0.03773584905660377
Aerys	0.03773584905660377
Gendry	0.03773584905660377
Roose	0.03773584905660377
Belwas	0.03773584905660377
Hodor	0.03773584905660377
Jojen	0.03773584905660377
Theon	0.03773584905660377
Bronn	0.03773584905660377
Roslin	0.03773584905660377
Pycelle	0.03773584905660377
Daario	0.03773584905660377
Drogo	0.03773584905660377
Irri	0.03773584905660377
Gilly	0.03773584905660377
Myrcella	0.03773584905660377
Melisandre	0.03773584905660377
Rattleshirt	0.03773584905660377
Val	0.03773584905660377
Ygritte	0.03773584905660377
Alliser	0.02830188679245283
Hoster	0.02830188679245283
Viserys	0.02830188679245283
Eddison	0.02830188679245283
Dalla	0.02830188679245283
Marillion	0.02830188679245283
Robert Arryn	0.02830188679245283
Mace	0.02830188679245283
Anguy	0.018867924528301886
Luwin	0.018867924528301886
Nan	0.018867924528301886
Jeyne	0.018867924528301886
Missandei	0.018867924528301886
Bowen	0.018867924528301886
Styr	0.018867924528301886
Jon Arryn	0.018867924528301886
Olenna	0.018867924528301886
Ellaria	0.018867924528301886
Rickard	0.018867924528301886
Chataya	0.018867924528301886
Amory	0.009433962264150943
Illyrio	0.009433962264150943
Karl	0.009433962264150943
Aegon	0.009433962264150943
Kraznys	0.009433962264150943
Rakharo	0.009433962264150943
Worm	0.009433962264150943
Cressen	0.009433962264150943
Salladhor	0.009433962264150943
Qyburn	0.009433962264150943
Orell	0.009433962264150943
Lancel	0.009433962264150943
Ramsay	0.009433962264150943
Shireen	0.009433962264150943
Doran	0.009433962264150943
Walton	0.009433962264150943
